ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
hml_0011,mcmandarin,ké suǒyǐ shuō wǒ jiù gěi nǐmén jiǎng yī gè huāmùlán tì fù cóng jūn zhè gè gùshì g,#	ké	suǒyǐ	shuō	wǒ	jiù	gěi	nǐmén	jiǎng	yī	gè	#	huāmùlán	tì	fù	cóng	jūn	%	zhè	gè	gùshì	g,#	oh	so	say	1SG	ADV	give/ADP	2PL	tell	one	CL	#	HuaMulan	take_place_of	father	enlist	army	%	this	CL	story	yes,"So, I will tell you the story of how Hua Mulan joined the army in substitution for her father.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,41888,46760,##	other	other	other	pro.1:a	other	adp	pro.2:g	v:pred	ln	ln	#rc	pn_np.h:s	adp	np.h:obl	v:pred	rv	%	ln	ln	np:p	other,咳，所以说我就给你们讲一个，花木兰替父从军这个故事。嗯,hml,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1001	∅	1003	∅	1004	∅	∅	∅	1002	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1001	∅	1003	∅	1004	∅	∅	∅	1002	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	new	∅	∅	∅	∅	∅
hml_0012,mcmandarin,shǒuxiān shuō zài lìshǐ shàng de mùlán tā shì zài ā suígōng,#	shǒuxiān	shuō	zài	lìshǐ	shàng	=de	mùlán	tā	shì	zài	ā	suígōng,#	first	say	in	history	on	=MOD	Mulan	3SG	COP	in	MP	Suigong,Let me first say that the historic Mulan was in Suigong...,en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,46760,51965,##	other	other	adp	np:other	adp	=other	pn_np.h:dt_s	pro.h:s	cop	adp	other	pn_np:pred,首先说，在历史上的木兰她是在，啊，隋公,hml,∅	∅	∅	∅	∅	∅	∅	1001	1001	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	1001	1001	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0013,mcmandarin,ā OK ké tā shì nà gè dàgài zài suí zhāo deshíhòu,#	ā	OK	ké	tā	shì	nà	gè	dàgài	zài	suí	zhāo	deshíhòu,#	MP	OK	oh	3SG	COP	that	CL	around	in	Sui	dynasty	when,"Ah, ok, ah, she was around the time of the Sui dynasty.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,51965,57390,##	other	other	other	pro.h:s	other	other	other	other	adp	ln	np:pred	adp,啊，OK，咳，她是那个，大概在隋朝的时候,hml,∅	∅	∅	∅	1001	∅	∅	∅	∅	∅	∅	1005	∅,∅	∅	∅	∅	1001	∅	∅	∅	∅	∅	∅	1005	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅
hml_0014,mcmandarin,tā shì nà gè nà gè shíhòu ne jiùshì tūjué tūjué zhè gè jīngcháng qīnfàn nà gè zhōngguó de biānjiāng,#	tā	shì	nà	gè	nà	gè	shíhòu	ne	jiùshì	tūjué	tūjué	zhè	gè	jīngcháng	qīnfàn	nà	gè	zhōngguó	=de	biānjiāng,#	3SG	COP	that	CL	that	CL	moment	MP	ADV	Turk	Turk	this	CL	often	invade	that	CL	China	=MOD	border,"She was, at that time, the Turks, the borderland of China, that often violated.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,57390,63515,##	nc	nc	other	other	ln	ln	np:other	other	other	nc	np.h:a	other	other	other	v:pred	ln	ln	ln	=ln	np:p,她是，那个那个时候呢，就是，突厥，突厥这个经常侵犯那个中国的边疆,hml,∅	1001	∅	∅	∅	∅	∅	1008	∅	∅	∅	1006	∅	∅	∅	∅	∅	∅	∅	∅	1007,∅	1001	∅	∅	∅	∅	∅	1008	∅	∅	∅	1006	∅	∅	∅	∅	∅	∅	∅	∅	1007,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	new
hml_0015,mcmandarin,suǒyǐ shuō nà gè shíhòu jiù ā jīngcháng jìnxíng nà zhǒng dà de zhēngbīng,#	suǒyǐ	shuō	nà	gè	shíhòu	jiù	ā	ZERO	jīngcháng	jìnxíng	nà	zhǒng	dà	de	zhēngbīng,#	so	say	that	CL	moment	ADV	MP	0_government	often	carry_out	that	type	big	MOD	recruit(ment),"so, at that time, ah, often carried out that kind of huge troop recruitment.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,63515,68155,##	other	other	ln	ln	np:other	other	other	0.h:a	other	v:pred	ln	ln	ln	ln	np:p,所以说那个时候就，啊，经常进行那种大的征兵,hml,∅	∅	∅	∅	∅	1008	∅	∅	1009	∅	∅	∅	∅	∅	∅	1010,∅	∅	∅	∅	∅	1008	∅	∅	1009	∅	∅	∅	∅	∅	∅	1010,∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	new
hml_0016,mcmandarin,dāngshí mù mùlán de fùqīn ne shì shì yī míng tuìwǔ de lǎobīng g,#	dāngshí	mù	mùlán	de	fùqīn	ne	ZERO	shì	shì	yī	míng	tuìwǔ	de	lǎobīng	g,#	at_that_time	NC	Mulan	MOD	father	MP	0_he	COP	COP	one	CL	muster_out	MOD	veteran	yes,"At that time, Mulan's father, he was a retired old soldier.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,68155,72801,##	other	nc	ln_pn_np.h:poss	ln	np.h:dt_s	other	dt_0.h:s	cop	nc	ln	ln	ln	ln	np.h:pred	other,当时，木，木兰的父亲呢，是，是一名退伍的老兵。嗯,hml,∅	1008	∅	1001	∅	1003	∅	1003	∅	∅	∅	∅	∅	∅	1003	∅,∅	1008	∅	1001	∅	1003	∅	1003	∅	∅	∅	∅	∅	∅	1003	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0017,mcmandarin,ā dāngshí tā zài tuìwǔ huílái deshíhòu ne jiù bǎ zìjǐ de yī shēn wǔyì jiào gěi le zìjǐ de liǎng gè nǚér,#	ā	dāngshí	tā	zài	tuìwǔ	#	ZERO	huílái	deshíhòu	ne	#	ZERO	jiù	bǎ	zìjǐ	de	yī	shēn	wǔyì	jiào	gěi	le	zìjǐ	de	liǎng	gè	nǚér,#	MP	at_that_time	3SG	in	muster_out	#	0_he	come_back	when	MP	#	0_he	ADV	BA	REFL	MOD	one	body	feat	teach	give/ADP	ASP	REFL	MOD	two	CL	daughter,"Ah, at that time, when he came back from military service, he taught his skills in Wushu to his own two daughters.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,72801,77981,##	other	other	pro.h:s	lv	v:pred	##	0.h:s	v:pred	other	other	##	0.h:a	other	adp	ln_refl.h:poss	ln	ln	ln	np:obl	v:pred	rv_svc	rv	ln_refl.h:poss	ln	ln	ln	np.h:p,啊，当时，他在退伍回来的时候呢，就把自己的一身武艺教给了自己的两个女儿,hml,∅	∅	1008	1003	∅	∅	∅	1003	∅	∅	∅	∅	1003	∅	∅	1003	∅	∅	∅	1013	∅	∅	∅	1003	∅	∅	∅	1011,∅	∅	1008	1003	∅	∅	∅	1003	∅	∅	∅	∅	1003	∅	∅	1003	∅	∅	∅	1013	∅	∅	∅	1003	∅	∅	∅	1011,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	bridging
hml_0018,mcmandarin,yī gè jiàozuò ké ké ā jiào gěi le zìjǐ de liǎng liǎnggè nǚér,#	yī	gè	jiàozuò	ké	ké	ZERO	ā	jiào	gěi	le	zìjǐ	de	liǎng	liǎnggè	nǚér,#	one	CL	called	oh	oh	0_he	MP	teach	give/ADP	ASP	REFL	MOD	two	two	daughter,"One was called, ah, he taught it to his own two daughters.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,77981,83956,##	nc	nc	nc	other	other	0.h:a	other	v:pred	rv_svc	rv	ln_refl.h:poss	ln	ln	ln	np.h:p,一个叫做，咳咳，啊，教给了自己的两，两个女儿,hml,∅	∅	∅	∅	∅	∅	1003	∅	∅	∅	∅	1003	∅	∅	∅	1011,∅	∅	∅	∅	∅	∅	1003	∅	∅	∅	∅	1003	∅	∅	∅	1011,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0019,mcmandarin,yī gè jiàozuò mùhuì yī gè jiào zuò mùlán,#	yī	gè	jiàozuò	mùhuì	#	yī	gè	jiào	mùlán,#	one	CL	called	Muhui	#	one	CL	called	Mulan,"One was called Muhui, one was called Mulan.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,83956,86036,##	ln	pro.h:a	v:pred	pn_np.h:p	##	ln	pro.h:a	v:pred	pn_np.h:p,一个叫做木慧，一个叫做木兰,hml,∅	∅	1012	∅	1012	∅	∅	1001	∅	1001,∅	∅	1012	∅	1012	∅	∅	1001	∅	1001,∅	∅	new	∅	∅	∅	∅	∅	∅	∅
hml_0020,mcmandarin,g dànshì yīnwéi mù mùlán dehuà bǐjiào cōngmíng yǒnggǎn wán le,#	g	dànshì	yīnwéi	mù	mùlán	dehua	ZERO	bǐjiào	smart	#	ZERO	yǒnggǎn	wán	le,#	yes	but	because	NC	Mulan	when	0_she	comparatively	cōngmíng	#	0_she	courageous	finish	ASP,"Yes, but, because Mulan, she was relatively smart and brave,",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,86036,89390,##	other	other	other	nc	pn_np.h:dt_s	other	dt_0.h:s	other	other:pred	##	0.h:s	other:pred	other	other,嗯，但是，因为木，木兰的话，比较聪明勇敢，完了,hml,∅	∅	∅	∅	∅	1001	∅	1001	∅	∅	∅	1001	∅	∅	∅,∅	∅	∅	∅	∅	1001	∅	1001	∅	∅	∅	1001	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0021,mcmandarin,bǐ bǐ mèimèi ne yě yào gēng qiáng yī diǎn,#	ZERO	bǐ	bǐ	mèimèi	ne	yě	yào	gēng	qiáng	yī	diǎn,#	0_she	COMP	COMP	little_sister	MP	also	will	more	strong	one	little,"In comparison to her little sister, she was also a little stronger.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,89390,91843,##	0.h:s	adp	adp	np.h:obl	other	other	other	other	other:pred	other	other,比，比妹妹呢，也要更强一点,hml,∅	1001	∅	∅	1012	∅	∅	∅	∅	∅	∅	∅,∅	1001	∅	∅	1012	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0022,mcmandarin,suǒyǐ shuō g tā jiùshì xiāngdāngyú xí xí dé le fùqīn huāhú de nà gè wǔgōng,#	suǒyǐ	shuō	g	tā	jiùshì	xiāngdāngyú	xí	xí	dé	le	fùqīn	huāhú	de	nà	gè	wǔgōng,#	so	say	yes	3SG	ADV	similar_to	study	study	receive	ASP	father	Huahu	MOD	that	CL	martial_art,"So, she kind of acquired her father's Wushu skills.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,91843,98405,##	other	other	other	pro.h:a	other	other	nc	v:pred	rv_svc	rv	ln_np.h:poss	ln_pn_np.h:poss	ln	ln	ln	np:p,所以说，嗯，她就是相当于，习 ，习得了父亲花弧的，那个，武功,hml,∅	∅	∅	∅	1001	∅	∅	∅	∅	∅	∅	1003	1003	∅	∅	∅	1013,∅	∅	∅	∅	1001	∅	∅	∅	∅	∅	∅	1003	1003	∅	∅	∅	1013,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0023,mcmandarin,yīn dāngshí zài nà gè běijīng dāngshí běijīng de tūjué hūrán jiù shì rùqīn,#	yīn	dāngshí	zài	nà	gè	běijīng	dāngshí	běijīng	de	tūjué	hūrán	jiù	shì	rùqīn	ZERO,#	because	at_that_time	in	that	CL	Beijing	at_that_time	Beijing	MOD	Turk	suddenly	ADV	COP	invade	0_borders,"Because at that time, the Turks of Beijing suddenly invaded.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,98405,103881,##	other	other	adp	ln	ln	pn_np:l	other	ln_pn_np:poss	other	pn_np.h:a	other	other	other	v:pred	0:p,因当时在那个，北京，当时北京的突厥，忽然就是入侵,hml,∅	∅	∅	∅	∅	∅	1014	∅	1014	∅	1006	∅	∅	∅	∅	1007,∅	∅	∅	∅	∅	∅	1014	∅	1014	∅	1006	∅	∅	∅	∅	1007,∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0024,mcmandarin,ā duì límín bǎixìng zàochéng le hěn dà de sǔnshāng,#	ā	ZERO	duì	límín	bǎixìng	zàochéng	le	hěn	dà	de	sǔnshāng,#	MP	0_they	to	common_people	civilian	produce	ASP	very	big	MOD	hurt,"Ah, there were very big losses for the common people.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,103881,106748,##	other	0.h:a	adp	np.h:obl	np.h:obl	v:pred	rv	ln	ln	ln	np:p,啊，对黎民百姓造成了很大的损伤,hml,∅	∅	1006	∅	1015	1016	∅	∅	∅	∅	∅	1017,∅	∅	1006	∅	1015	1016	∅	∅	∅	∅	∅	1017,∅	∅	∅	∅	new	bridging	∅	∅	∅	∅	∅	new
hml_0025,mcmandarin,g zhè yàng yǒu yī tiān ne nà gè yuánshuài jiù xià xiàlíng,#	g	zhè	yàng	yǒu	yī	tiān	ne	#	nà	gè	yuánshuài	jiù	xià	xiàlíng,#	yes	this	way	have	one	day	MP	#	that	CL	marshal	ADV	NC	issue_order,"Yes, this way, one day, that supreme commander issued an order.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,106748,111230,##	other	ln	np:other	v:pred	ln	np:s	other	##	ln	ln	np.h:s	other	nc	v:pred,嗯，这样，有一天呢那个元帅就，下，下令,hml,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1019	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1019	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅
hml_0026,mcmandarin,zhēngjí gèdì de yìmín cóng jūn bǎowèi bǎowèi guótǔ,#	ZERO	zhēngjí	gè	di	de	yìmín	#	ZERO	cóngjūn	#	ZERO	bǎowèi	bǎowèi	guótǔ,#	0_they	collect	any	place	MOD	official	#	0_official	enlist	#	0_official	defend	defend	country_soil,"to collect officials from anywhere, to enlist them, to defend the country.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,111230,114951,##	0.h:a	v:pred	ln	ln_np	ln	np.h:p	##	0.h:s	v:pred	##	0.h:a	nc	v:pred	np:p,征集各地的役民，从军保卫，保卫国土,hml,∅	1020	∅	∅	∅	∅	1021	∅	1021	∅	∅	1021	∅	∅	1022,∅	1020	∅	∅	∅	∅	1021	∅	1021	∅	∅	1021	∅	∅	1022,∅	new	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	new
hml_0027,mcmandarin,duì mùlán láishuō ne g zé è tā de nà gè zài nà gè jūnshū shíèr juàn lǐ jiù shì měi yī juàn dū yǒu tā fùqīn de míngzì,#	duì	mùlán	láishuō	ne	g	zé	è	tā	de	nà	gè	zài	nà	gè	jūnshū	shíèr	juàn	lǐ	jiù	shì	měi	yī	juàn	dū	yǒu	tā	fùqīn	de	míngzì,#	to	Mulan	saying	MP	yes	oh	oh	3SG	MOD	that	CL	in	that	CL	military_document	twelve	CL	in	ADV	COP	every	one	CL	all	have	3SG	father	MOD	name,"Concerning Mulan, of the twelve volumes of the military document, each volume has her father's name.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,114951,122900,##	adp	pn_np.h:obl	adp	other	other	other	other	nc	nc	nc	nc	adp	ln	ln	ln_np:poss	ln	np:l	adp	other	other	ln	ln	np:a	lv	v:pred	ln_pro.h:poss	ln_np.h:poss	ln	np:p,对木兰来说呢，嗯，啧，呃，她的那个，在那个军书十二卷里，就是每一卷都有她父亲的名字,hml,∅	∅	1001	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1024	∅	∅	∅	∅	∅	∅	∅	1024	∅	∅	1001	1003	∅	1023,∅	∅	1001	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	1024	∅	∅	∅	∅	∅	∅	∅	1024	∅	∅	1001	1003	∅	1023,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging
hml_0028,mcmandarin,g yīnwéi zhè zhè cì zhēngbīng ne yào qiú nà gè fántuìwǔ de jūnguān doū xūyào cóngzhēng,#	g	yīnwéi	zhè	zhè	cì	zhēngbīng	ne	ZERO	yaoqiú	nà	gè	#	ZERO	fan	tuìwǔ	%	de	jūnguān	#	ZERO	doū	xūyào	cóngzhēng,#	yes	because	this	this	time	enlistment	MP	0_they	request	that	CL	#	0_they	retire	army	%	MOD	military_officer	#	0_they	all	need	go_on_expedition,"Because this time for the enlistment, (they) ask the military officers that had retired from the army to go on expedition.",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,122900,127695,##	other	other	nc	ln	np:other	np:dt	other	0.h:a	v:pred	ln	ln	#rc	0.h:a	v:pred	np:p	%	ln	np.h:p	##	0.h:s	lv	lv	v:pred,嗯，因为这，这次征兵呢，要求那个凡退伍的军官都需要从征,hml,∅	∅	∅	∅	∅	1025	1026	∅	1021	∅	∅	∅	∅	1027	∅	1004	∅	∅	1027	∅	1027	∅	∅	∅,∅	∅	∅	∅	∅	1025	1026	∅	1021	∅	∅	∅	∅	1027	∅	1004	∅	∅	1027	∅	1027	∅	∅	∅,∅	∅	∅	∅	∅	new	new	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
hml_0029,mcmandarin,rúguǒ shì niánlíng tài dà le,#	rúguǒ	shì	niánlíng	tài	dà	le,#	if	COP	age	too	big	ASP,"If their age is too high,",en,MORPHEME_ALIGNED,,hml_mp3 hml_wav hml_eaf hml_xml hml_tsv,,127695,129501,##	other	other	np:s	other	other:pred	other,如果是年龄太大了,hml,∅	∅	∅	1028	∅	∅	∅,∅	∅	∅	1028	∅	∅	∅,∅	∅	∅	new	∅	∅	∅
